COUNTRY_ID,State,YEAR,MONTH,ENERGY_ID,ENERGY_NAME,CONSUMPTION,UNIT_PRICE,YEAR_TO_DATE,PREVIOUS_YEAR_TO_DATE,SHARE,PEAK_TIME
370,Dadra and Nagar Haveli and Daman and Diu,2010,12,4,Oil,57.864,9,586.526,0,0.111767842,10
370,Dadra and Nagar Haveli and Daman and Diu,2010,12,3,Natural gas,284.936,10,2888.214,0,0.292036414,10
352,Ladakh,2010,12,2,Hydro,166.197,1,1457.23,0,0.292036414,12
352,Ladakh,2010,12,4,Oil,0.051,9,0.528,0,0.000110136,12
352,Ladakh,2010,12,3,Natural gas,280.741,10,2897.188,0,0.292036414,12
31,Lakshadweep,2010,12,2,Hydro,13,1,105,0,0.001172814,1
31,Lakshadweep,2010,12,4,Oil,130.16,9,1205.278,0,0.011742576,1
64,Assam,2010,12,1,Coal,222.458,8,1928.88,0,0.063580574,8
64,Assam,2010,12,3,Natural gas,668.682,10,9256.436,0,0.19111556,8
47,Delhi,2010,12,1,Coal,15.499,8,134.777,0,0.00110434,12
47,Delhi,2010,12,4,Oil,3.559,9,30.949,0,0.000253587,12
47,Delhi,2010,12,3,Natural gas,558.523,10,4857.005,0,0.039796087,12
48,Goa,2010,12,2,Hydro,296.113,1,3460,0,0.021488176,1
48,Goa,2010,12,4,Oil,251.722,9,2623.165,0,0.018266833,1
48,Goa,2010,12,3,Natural gas,428.219,10,4351.986,0,0.031074777,1
351,Andhra pradesh,2010,12,1,Coal,690.152,8,6845.719,0,0.123371056,12
351,Andhra pradesh,2010,12,4,Oil,292.391,9,2900.272,0,0.052267597,12
90,Puducherry,2010,12,4,Oil,191.711,9,2072.51,0,0.010464276,6
421,Madhya Pradesh,2010,12,2,Hydro,483.694,1,5578.003,0,0.202119249,9
421,Madhya Pradesh,2010,12,1,Coal,397.401,8,3775.023,0,0.166060343,9
421,Madhya Pradesh,2010,12,4,Oil,58.441,9,555.15,0,0.024420504,9
421,Madhya Pradesh,2010,12,3,Natural gas,214.869,10,2041.104,0,0.089786437,9
386,Rajasthan,2010,12,2,Hydro,513.038,1,4635.999,0,0.292036414,4
386,Rajasthan,2010,12,1,Coal,435.452,8,4689.211,0,0.284411178,4
386,Rajasthan,2010,12,4,Oil,0.659,9,7.094,0,0.000430419,4
386,Rajasthan,2010,12,3,Natural gas,45.126,10,485.947,0,0.029473602,4
46,Jammu and Kashmir,2010,12,1,Coal,315.478,8,2550.691,0,0.022118208,12
46,Jammu and Kashmir,2010,12,4,Oil,209.218,9,1691.563,0,0.014668304,12
46,Jammu and Kashmir,2010,12,3,Natural gas,339.301,10,2743.304,0,0.023788442,12
44,Punjab,2010,12,2,Hydro,513.299,1,6705.002,0,0.013955201,12
44,Punjab,2010,12,4,Oil,442.883,9,4640.144,0,0.012040782,12
43,Uttar Pradesh,2011,1,1,Coal,744.159,8,6965.076,693.73,0.121254422,1
43,Uttar Pradesh,2011,1,4,Oil,202.38,9,963.981,172.672,0.032976111,1
32,Telangana,2011,1,2,Hydro,160.547,1,1410.001,147.41,0.020794318,2
32,Telangana,2011,1,1,Coal,557.128,8,5263.119,568.916,0.072160156,2
32,Telangana,2011,1,4,Oil,33.087,9,280.21,39.556,0.004285484,2
1,Himachal pradesh,2011,1,4,Oil,701.447,9,6655.152,771.15,0.011282597,6
56,Nagaland,2011,1,4,Oil,335.836,9,6003.775,382.032,0.06442798,10
420,Odisha,2011,1,2,Hydro,315.057,1,2651,273.1,0.041165018,2
420,Odisha,2011,1,4,Oil,14.349,9,155.087,20.072,0.001874825,2
420,Odisha,2011,1,3,Natural gas,116.027,10,1245.156,115.037,0.015159966,2
45,Manipur,2011,1,2,Hydro,2.411,1,17,2.1,0.000609776,7
45,Manipur,2011,1,4,Oil,45.552,9,423.057,82.045,0.011520751,7
45,Manipur,2011,1,3,Natural gas,884.725,10,5454.944,838.042,0.223759576,7
372,Mizoram,2011,1,2,Hydro,2.913,1,29.999,2.206,0.00238362,12
372,Mizoram,2011,1,4,Oil,4.079,9,38.781,3.612,0.003337722,12
372,Mizoram,2011,1,3,Natural gas,23.713,10,225.471,26.694,0.019403629,12
358,Maharashtra,2011,1,2,Hydro,914.628,1,12267.4927,1102.097,0.112188697,12
358,Maharashtra,2011,1,4,Oil,57.859,9,393.788,52.924,0.007097012,12
33,Haryana,2011,1,4,Oil,898.501,9,7064.703,757.658,0.015217967,12
49,Sikkim,2011,1,4,Oil,852.82,9,6646.629,1016.591,0.015267859,10
30,Gujarat,2011,1,2,Hydro,519.678,1,4262.002,816.693,0.106579977,9
30,Gujarat,2011,1,4,Oil,405.477,9,5278.891,442.842,0.083158666,9
36,Tamil Nadu,2011,1,2,Hydro,5.838,1,215.999,9.583,0.00174609,10
36,Tamil Nadu,2011,1,1,Coal,555.141,8,6103.617,528.51,0.166037331,10
36,Tamil Nadu,2011,1,4,Oil,11.082,9,132.984,37.352,0.00331452,10
353,Arunachal Pradesh,2011,1,2,Hydro,93.103,1,699.345,134.754,0.03600726,12
353,Arunachal Pradesh,2011,1,1,Coal,542.76,8,5856.777,590.749,0.209910534,12
353,Arunachal Pradesh,2011,1,4,Oil,56.89,9,225.308,146.873,0.022002009,12
82,Karnataka,2011,1,2,Hydro,632.722,1,7754,395.799,0.012816803,7
371,Jharkhand,2011,1,2,Hydro,241.068,1,2856.8,240.207,0.292036414,9
371,Jharkhand,2011,1,1,Coal,0.261,8,1.682,0.279,0.000397937,9
371,Jharkhand,2011,1,4,Oil,0.13,9,0.841,0.279,0.000198206,9
371,Jharkhand,2011,1,3,Natural gas,392.986,10,2534.411,417.04,0.292036414,9
370,Dadra and Nagar Haveli and Daman and Diu,2011,1,2,Hydro,99.579,1,1039.001,120.466,0.209639117,11
370,Dadra and Nagar Haveli and Daman and Diu,2011,1,4,Oil,21.872,9,184.958,108.025,0.046046122,11
370,Dadra and Nagar Haveli and Daman and Diu,2011,1,3,Natural gas,279.21,10,2361.102,531.942,0.292036414,11
352,Ladakh,2011,1,2,Hydro,154.378,1,1124.755,121.16,0.292036414,3
352,Ladakh,2011,1,4,Oil,0.049,9,0.482,0.046,0.000119489,3
352,Ladakh,2011,1,3,Natural gas,236.101,10,2324.994,253.764,0.292036414,3
31,Lakshadweep,2011,1,2,Hydro,7,1,57,11,0.000694511,12
31,Lakshadweep,2011,1,4,Oil,144.379,9,1344.183,114.204,0.014324693,12
64,Assam,2011,1,1,Coal,126.341,8,2027.906,180.99,0.036944784,6
64,Assam,2011,1,3,Natural gas,511.053,10,7844.433,570.375,0.149442718,6
47,Delhi,2011,1,1,Coal,17.946,8,140.971,10.893,0.001600099,3
47,Delhi,2011,1,4,Oil,3.564,9,27.996,2.501,0.000317773,3
47,Delhi,2011,1,3,Natural gas,516.358,10,4056.128,392.551,0.046039447,3
48,Goa,2011,1,2,Hydro,299.185,1,2734.999,265.999,0.022231407,12
48,Goa,2011,1,4,Oil,201.868,9,2225.781,248.867,0.015000116,12
48,Goa,2011,1,3,Natural gas,529.558,10,5281.804,469.753,0.03934963,12
351,Andhra pradesh,2011,1,1,Coal,238.265,8,9487.36,425.409,0.047116857,1
351,Andhra pradesh,2011,1,4,Oil,226.425,9,2585.711,180.23,0.0447755,1
90,Puducherry,2011,1,4,Oil,92.097,9,848.464,169.861,0.004983935,1
421,Madhya Pradesh,2011,1,2,Hydro,489.451,1,3579.001,368.529,0.189911084,9
421,Madhya Pradesh,2011,1,1,Coal,344.707,8,3603.231,404.204,0.133749201,9
421,Madhya Pradesh,2011,1,4,Oil,50.024,9,522.904,59.442,0.019409731,9
421,Madhya Pradesh,2011,1,3,Natural gas,268.902,10,2810.842,218.547,0.104336226,9
386,Rajasthan,2011,1,2,Hydro,367.737,1,3649.001,313.005,0.258011623,4
386,Rajasthan,2011,1,1,Coal,472.422,8,4705.779,478.384,0.292036414,4
386,Rajasthan,2011,1,4,Oil,1.424,9,14.187,0.724,0.000999107,4
386,Rajasthan,2011,1,3,Natural gas,43.53,10,433.6,49.575,0.030541517,4
46,Jammu and Kashmir,2011,1,1,Coal,272.621,8,1985.964,322.39,0.018390663,2
46,Jammu and Kashmir,2011,1,4,Oil,104.783,9,763.314,213.802,0.007068527,2
46,Jammu and Kashmir,2011,1,3,Natural gas,205.194,10,1494.781,346.735,0.013842124,2
44,Punjab,2011,1,2,Hydro,646.122,1,8550.001,625.512,0.018248546,12
44,Punjab,2011,1,4,Oil,506.698,9,3004.319,725.352,0.014310768,12
43,Uttar Pradesh,2011,2,1,Coal,613.858,8,6965.076,1359.39,0.115735048,1
43,Uttar Pradesh,2011,2,4,Oil,156.402,9,963.981,356.583,0.02948759,1
32,Telangana,2011,2,2,Hydro,148.878,1,1410.001,296.656,0.021492204,2
32,Telangana,2011,2,1,Coal,514.926,8,5263.119,1120.388,0.074335325,2
32,Telangana,2011,2,4,Oil,23.714,9,280.21,69.172,0.003423381,2
1,Himachal pradesh,2011,2,4,Oil,584.203,9,6655.152,1441.444,0.010723641,6
56,Nagaland,2011,2,4,Oil,529.6,9,6003.775,1266.203,0.110666879,10
420,Odisha,2011,2,2,Hydro,265.033,1,2651,495.4,0.038324893,2
420,Odisha,2011,2,4,Oil,12.364,9,155.087,40.439,0.001787887,2
420,Odisha,2011,2,3,Natural gas,106.471,10,1245.156,222.674,0.015396157,2
45,Manipur,2011,2,2,Hydro,1.957,1,17,3.15,0.000503214,7
45,Manipur,2011,2,4,Oil,36.992,9,423.057,163.439,0.009511949,7
45,Manipur,2011,2,3,Natural gas,760.489,10,5454.944,1669.435,0.195548576,7
372,Mizoram,2011,2,2,Hydro,2.33,1,29.999,3.467,0.002279507,12
372,Mizoram,2011,2,1,Coal,909.526,8,10300.38,1952.844,0.292036414,12
372,Mizoram,2011,2,4,Oil,3.424,9,38.781,6.916,0.003349799,12
372,Mizoram,2011,2,3,Natural gas,19.909,10,225.471,51.115,0.019477553,12
358,Maharashtra,2011,2,2,Hydro,895.215,1,12267.4927,2047.465,0.120453339,12
358,Maharashtra,2011,2,4,Oil,50.951,9,393.788,103.406,0.00685558,12
33,Haryana,2011,2,4,Oil,883.884,9,7064.703,1347.539,0.017286498,12
49,Sikkim,2011,2,4,Oil,541.979,9,6646.629,1860.02,0.010437684,10
30,Gujarat,2011,2,2,Hydro,342.337,1,4262.002,1758.127,0.077461782,9
30,Gujarat,2011,2,4,Oil,361.976,9,5278.891,820.851,0.081905567,9
36,Tamil Nadu,2011,2,2,Hydro,19.459,1,215.999,26.833,0.006478615,10
36,Tamil Nadu,2011,2,1,Coal,485.461,8,6103.617,1022.405,0.161627781,10
36,Tamil Nadu,2011,2,4,Oil,11.082,9,132.984,74.704,0.003689604,10
353,Arunachal Pradesh,2011,2,2,Hydro,98.864,1,699.345,226.28,0.044164579,12
353,Arunachal Pradesh,2011,2,1,Coal,492.096,8,5856.777,1184.027,0.219829388,12
353,Arunachal Pradesh,2011,2,4,Oil,34.526,9,225.308,202.827,0.015423473,12
82,Karnataka,2011,2,2,Hydro,469.439,1,7754,768.839,0.011833135,7
371,Jharkhand,2011,2,2,Hydro,227.064,1,2856.8,359.309,0.292036414,9
371,Jharkhand,2011,2,1,Coal,0.249,8,1.682,0.52,0.000399175,9
371,Jharkhand,2011,2,4,Oil,0.125,9,0.841,0.52,0.000200389,9
371,Jharkhand,2011,2,3,Natural gas,375.597,10,2534.411,777.677,0.292036414,9
370,Dadra and Nagar Haveli and Daman and Diu,2011,2,2,Hydro,102.397,1,1039.001,224.225,0.21778811,11
370,Dadra and Nagar Haveli and Daman and Diu,2011,2,4,Oil,20.917,9,184.958,201.584,0.044488353,11
370,Dadra and Nagar Haveli and Daman and Diu,2011,2,3,Natural gas,267.023,10,2361.102,992.65,0.292036414,11
352,Ladakh,2011,2,2,Hydro,149.366,1,1124.755,229.94,0.292036414,3
352,Ladakh,2011,2,4,Oil,0.046,9,0.482,0.09,0.000118076,3
352,Ladakh,2011,2,3,Natural gas,220.094,10,2324.994,494.66,0.292036414,3
31,Lakshadweep,2011,2,2,Hydro,15,1,57,20,0.001592432,12
31,Lakshadweep,2011,2,4,Oil,133.346,9,1344.183,216.138,0.014156297,12
64,Assam,2011,2,1,Coal,63.116,8,2027.906,370.645,0.019698099,6
64,Assam,2011,2,4,Oil,0.119,9,2.082,0.832,3.71E-05,6
64,Assam,2011,2,3,Natural gas,507.696,10,7844.433,1219.265,0.15844867,6
47,Delhi,2011,2,1,Coal,17.06,8,140.971,22.614,0.001627936,3
47,Delhi,2011,2,4,Oil,3.388,9,27.996,5.192,0.000323297,3
47,Delhi,2011,2,3,Natural gas,490.88,10,4056.128,814.94,0.046841813,3
48,Goa,2011,2,2,Hydro,244.616,1,2734.999,460.731,0.019089244,12
48,Goa,2011,2,4,Oil,191.014,9,2225.781,471.675,0.014906273,12
48,Goa,2011,2,3,Natural gas,502.064,10,5281.804,860.171,0.039179865,12
351,Andhra pradesh,2011,2,1,Coal,624.774,8,9487.36,803.33,0.124724758,1
351,Andhra pradesh,2011,2,4,Oil,296.052,9,2585.711,340.341,0.059101393,1
90,Puducherry,2011,2,4,Oil,71.854,9,848.464,312.656,0.004279621,1
421,Madhya Pradesh,2011,2,2,Hydro,354.278,1,3579.001,681.979,0.156101443,9
421,Madhya Pradesh,2011,2,1,Coal,319.473,8,3603.231,750.583,0.140765716,9
421,Madhya Pradesh,2011,2,4,Oil,46.362,9,522.904,110.38,0.020427955,9
421,Madhya Pradesh,2011,2,3,Natural gas,249.217,10,2810.842,405.83,0.109809622,9
386,Rajasthan,2011,2,2,Hydro,223.884,1,3649.001,557.605,0.188273879,4
386,Rajasthan,2011,2,1,Coal,432.029,8,4705.779,876.161,0.292036414,4
386,Rajasthan,2011,2,4,Oil,1.303,9,14.187,1.326,0.00109575,4
386,Rajasthan,2011,2,3,Natural gas,39.808,10,433.6,90.797,0.033476294,4
46,Jammu and Kashmir,2011,2,1,Coal,255.68,8,1985.964,617.784,0.018309655,2
46,Jammu and Kashmir,2011,2,4,Oil,98.272,9,763.314,409.701,0.007037416,2
46,Jammu and Kashmir,2011,2,3,Natural gas,192.443,10,1494.781,664.436,0.013781152,2
44,Punjab,2011,2,2,Hydro,804.35,1,8550.001,1115.052,0.025819706,12
44,Punjab,2011,2,4,Oil,439.344,9,3004.319,1244.682,0.014102981,12
61,Bihar,2011,3,2,Hydro,944.2725825,1,12267.4927,2827.022,0.049845597,7
61,Bihar,2011,3,4,Oil,182.934,9,5340.405,1221.601,0.009187517,7
43,Uttar Pradesh,2011,3,1,Coal,803.623,8,6965.076,1891.718,0.147116419,1
43,Uttar Pradesh,2011,3,4,Oil,94.247,9,963.981,473.06,0.017253465,1
32,Telangana,2011,3,2,Hydro,138.626,1,1410.001,452.947,0.019135738,2
32,Telangana,2011,3,1,Coal,520.917,8,5263.119,1615.511,0.071906648,2
32,Telangana,2011,3,4,Oil,23.917,9,280.21,99.025,0.003301469,2
1,Himachal pradesh,2011,3,4,Oil,605.218,9,6655.152,2105.731,0.010763491,6
420,Odisha,2011,3,2,Hydro,273.691,1,2651,807.5,0.038105516,2
420,Odisha,2011,3,4,Oil,9.006,9,155.087,52.541,0.00125389,2
420,Odisha,2011,3,3,Natural gas,117.862,10,1245.156,340.238,0.016409719,2
45,Manipur,2011,3,2,Hydro,1.556,1,17,6.3,0.000414503,7
45,Manipur,2011,3,4,Oil,17.83,9,423.057,241.828,0.00474974,7
45,Manipur,2011,3,3,Natural gas,794.283,10,5454.944,2470.14,0.211589311,7
372,Mizoram,2011,3,2,Hydro,1.845,1,29.999,5.463,0.001618902,12
372,Mizoram,2011,3,1,Coal,944.2725825,8,10300.38,2921.168,0.292036414,12
372,Mizoram,2011,3,4,Oil,3.765,9,38.781,10.346,0.003303614,12
372,Mizoram,2011,3,3,Natural gas,21.888,10,225.471,76.461,0.019205711,12
358,Maharashtra,2011,3,2,Hydro,771.392,1,12267.4927,2940.923,0.100056826,12
358,Maharashtra,2011,3,4,Oil,52.678,9,393.788,150.631,0.006832834,12
33,Haryana,2011,3,4,Oil,925.486,9,7064.703,1982.865,0.017926373,12
49,Sikkim,2011,3,4,Oil,454.306,9,6646.629,2530.639,0.008565261,10
30,Gujarat,2011,3,2,Hydro,378.891,1,4262.002,2834.192,0.081092118,9
30,Gujarat,2011,3,4,Oil,383.516,9,5278.891,1183.476,0.082081983,9
36,Tamil Nadu,2011,3,2,Hydro,16.541,1,215.999,40.25,0.00544882,10
36,Tamil Nadu,2011,3,1,Coal,561.855,8,6103.617,1501.103,0.185082335,10
36,Tamil Nadu,2011,3,4,Oil,11.082,9,132.984,112.056,0.003650555,10
353,Arunachal Pradesh,2011,3,2,Hydro,51.779,1,699.345,288.04,0.022395509,12
353,Arunachal Pradesh,2011,3,1,Coal,623.724,8,5856.777,1660.732,0.269773783,12
353,Arunachal Pradesh,2011,3,4,Oil,18.403,9,225.308,232.889,0.007959686,12
82,Karnataka,2011,3,2,Hydro,413.067,1,7754,1213.123,0.009439987,7
371,Jharkhand,2011,3,2,Hydro,224.063,1,2856.8,694.597,0.292036414,9
371,Jharkhand,2011,3,1,Coal,0.248,8,1.682,0.721,0.000399389,9
371,Jharkhand,2011,3,4,Oil,0.124,9,0.841,0.721,0.000199694,9
371,Jharkhand,2011,3,3,Natural gas,373.858,10,2534.411,1078.493,0.292036414,9
370,Dadra and Nagar Haveli and Daman and Diu,2011,3,2,Hydro,104.276,1,1039.001,372.828,0.226357262,11
370,Dadra and Nagar Haveli and Daman and Diu,2011,3,4,Oil,19.963,9,184.958,264.52,0.043334708,11
370,Dadra and Nagar Haveli and Daman and Diu,2011,3,3,Natural gas,254.835,10,2361.102,1302.564,0.292036414,11
352,Ladakh,2011,3,2,Hydro,147.361,1,1124.755,338.152,0.292036414,3
352,Ladakh,2011,3,4,Oil,0.049,9,0.482,0.136,0.000120105,3
352,Ladakh,2011,3,3,Natural gas,236.101,10,2324.994,748.517,0.292036414,3
31,Lakshadweep,2011,3,2,Hydro,10,1,57,34,0.00101393,12
31,Lakshadweep,2011,3,4,Oil,140.56,9,1344.183,320.322,0.014251806,12
64,Assam,2011,3,1,Coal,151.453,8,2027.906,637.303,0.04344202,6
64,Assam,2011,3,4,Oil,0.01,9,2.082,0.832,2.87E-06,6
64,Assam,2011,3,3,Natural gas,616.824,10,7844.433,2098.291,0.176926706,6
47,Delhi,2011,3,1,Coal,18.566,8,140.971,36.767,0.001843068,3
47,Delhi,2011,3,4,Oil,3.687,9,27.996,8.442,0.000366013,3
47,Delhi,2011,3,3,Natural gas,534.193,10,4056.128,1324.977,0.053029949,3
48,Goa,2011,3,2,Hydro,445.014,1,2734.999,778.927,0.032610896,12
48,Goa,2011,3,4,Oil,200.866,9,2225.781,700.806,0.014719583,12
48,Goa,2011,3,3,Natural gas,548.141,10,5281.804,1291.105,0.040168106,12
351,Andhra pradesh,2011,3,1,Coal,297.472,8,9487.36,1079.153,0.062193303,1
351,Andhra pradesh,2011,3,4,Oil,293.966,9,2585.711,457.197,0.061460294,1
90,Puducherry,2011,3,4,Oil,73.397,9,848.464,481.569,0.004026393,1
421,Madhya Pradesh,2011,3,2,Hydro,304.803,1,3579.001,1136.631,0.129538972,9
421,Madhya Pradesh,2011,3,1,Coal,318.044,8,3603.231,1090.726,0.135166297,9
421,Madhya Pradesh,2011,3,4,Oil,46.155,9,522.904,160.401,0.019615526,9
421,Madhya Pradesh,2011,3,3,Natural gas,248.103,10,2810.842,589.741,0.105441901,9
386,Rajasthan,2011,3,2,Hydro,280.614,1,3649.001,865.428,0.227552417,4
386,Rajasthan,2011,3,1,Coal,479.447,8,4705.779,1361.554,0.292036414,4
386,Rajasthan,2011,3,4,Oil,1.445,9,14.187,2.06,0.001171764,4
386,Rajasthan,2011,3,3,Natural gas,44.177,10,433.6,141.099,0.035823527,4
46,Jammu and Kashmir,2011,3,1,Coal,261.327,8,1985.964,899.876,0.019455134,2
46,Jammu and Kashmir,2011,3,4,Oil,100.442,9,763.314,596.778,0.007477653,2
46,Jammu and Kashmir,2011,3,3,Natural gas,196.694,10,1494.781,967.829,0.014643371,2
44,Punjab,2011,3,2,Hydro,616.273,1,8550.001,1690.499,0.018905951,12
44,Punjab,2011,3,4,Oil,313.439,9,3004.319,1677.24,0.009615645,12
61,Bihar,2011,4,2,Hydro,911.037,1,12267.4927,3871.428,0.050923492,7
61,Bihar,2011,4,4,Oil,16.025,9,5340.405,1280.206,0.000895736,7
43,Uttar Pradesh,2011,4,1,Coal,515.778,8,6965.076,2044.098,0.110801431,1
43,Uttar Pradesh,2011,4,4,Oil,55.792,9,963.981,537.429,0.011985454,1
43,Uttar Pradesh,2011,4,3,Natural gas,911.494,10,11808.889,6002.394,0.195810677,1
32,Telangana,2011,4,2,Hydro,113.491,1,1410.001,594.845,0.016178058,2
32,Telangana,2011,4,1,Coal,429.449,8,5263.119,1933.378,0.061217636,2
32,Telangana,2011,4,4,Oil,17.064,9,280.21,144.946,0.002432461,2
1,Himachal pradesh,2011,4,4,Oil,502.299,9,6655.152,2677.795,0.010287251,6
56,Nagaland,2011,4,4,Oil,676.744,9,6003.775,2521.445,0.133907606,10
420,Odisha,2011,4,2,Hydro,258.299,1,2651,1142.4,0.04087915,2
420,Odisha,2011,4,4,Oil,8.701,9,155.087,62.872,0.001377046,2
420,Odisha,2011,4,3,Natural gas,100.125,10,1245.156,439.563,0.015846073,2
45,Manipur,2011,4,2,Hydro,1.192,1,17,8.4,0.000425915,7
45,Manipur,2011,4,4,Oil,14.429,9,423.057,301.991,0.005155643,7
45,Manipur,2011,4,3,Natural gas,430.626,10,5454.944,3084.67,0.153867483,7
372,Mizoram,2011,4,2,Hydro,3.786,1,29.999,9.56,0.004662131,12
372,Mizoram,2011,4,1,Coal,718.722,8,10300.38,3619.529,0.292036414,12
372,Mizoram,2011,4,4,Oil,2.706,9,38.781,12.819,0.003332205,12
372,Mizoram,2011,4,3,Natural gas,15.732,10,225.471,94.74,0.019372595,12
358,Maharashtra,2011,4,4,Oil,35.406,9,393.788,188.085,0.005654716,12
358,Maharashtra,2011,4,3,Natural gas,944.2725825,10,8939.751,4566.352,0.153207901,12
33,Haryana,2011,4,4,Oil,387.285,9,7064.703,2289.515,0.009353418,12
49,Sikkim,2011,4,4,Oil,438.366,9,6646.629,3045.122,0.009700196,10
30,Gujarat,2011,4,2,Hydro,305.644,1,4262.002,3223.935,0.07890998,9
30,Gujarat,2011,4,4,Oil,346.558,9,5278.891,1534.014,0.089472998,9
30,Gujarat,2011,4,3,Natural gas,944.2725825,10,12267.4927,2823.506,0.248683237,9
36,Tamil Nadu,2011,4,2,Hydro,18.486,1,215.999,53.667,0.007394776,10
36,Tamil Nadu,2011,4,1,Coal,411.659,8,6103.617,1864.981,0.164671965,10
36,Tamil Nadu,2011,4,4,Oil,11.082,9,132.984,149.408,0.004433025,10
36,Tamil Nadu,2011,4,3,Natural gas,773.581,10,9916.874,4091.44,0.292036414,10
353,Arunachal Pradesh,2011,4,2,Hydro,29.747,1,699.345,395.998,0.014852461,12
353,Arunachal Pradesh,2011,4,1,Coal,417.463,8,5856.777,2103.88,0.20843625,12
353,Arunachal Pradesh,2011,4,4,Oil,49.564,9,225.308,260.077,0.024746946,12
82,Karnataka,2011,4,2,Hydro,347.948,1,7754,1696.987,0.008861621,7
82,Karnataka,2011,4,4,Oil,576.495,9,12267.4927,6016.490473,0.014682309,7
371,Jharkhand,2011,4,2,Hydro,889.249,1,2856.8,1629.401,0.292036414,9
371,Jharkhand,2011,4,1,Coal,0.044,8,1.682,0.75,4.57E-05,9
371,Jharkhand,2011,4,4,Oil,0.022,9,0.841,0.75,2.28E-05,9
371,Jharkhand,2011,4,3,Natural gas,66.947,10,2534.411,1122.077,0.069458624,9
370,Dadra and Nagar Haveli and Daman and Diu,2011,4,2,Hydro,97.7,1,1039.001,483.621,0.292036414,11
370,Dadra and Nagar Haveli and Daman and Diu,2011,4,4,Oil,9.461,9,184.958,291.949,0.032995048,11
370,Dadra and Nagar Haveli and Daman and Diu,2011,4,3,Natural gas,120.77,10,2361.102,1437.631,0.292036414,11
352,Ladakh,2011,4,2,Hydro,126.309,1,1124.755,473.067,0.292036414,3
352,Ladakh,2011,4,4,Oil,0.051,9,0.482,0.179,0.000128751,3
352,Ladakh,2011,4,3,Natural gas,246.105,10,2324.994,983.711,0.292036414,3
31,Lakshadweep,2011,4,2,Hydro,4,1,57,46,0.000477176,12
31,Lakshadweep,2011,4,4,Oil,99.111,9,1344.183,405.442,0.011823355,12
64,Assam,2011,4,1,Coal,176.963,8,2027.906,853.246,0.051385342,6
64,Assam,2011,4,4,Oil,0.01,9,2.082,0.856,2.90E-06,6
64,Assam,2011,4,3,Natural gas,560.641,10,7844.433,2883.795,0.162795215,6
47,Delhi,2011,4,1,Coal,15.644,8,140.971,50.196,0.001881043,3
47,Delhi,2011,4,4,Oil,3.107,9,27.996,11.526,0.000373587,3
47,Delhi,2011,4,3,Natural gas,450.115,10,4056.128,1808.906,0.054122061,3
48,Goa,2011,4,2,Hydro,250.261,1,2734.999,1103.145,0.021444821,12
48,Goa,2011,4,4,Oil,173.583,9,2225.781,898.819,0.014874297,12
48,Goa,2011,4,3,Natural gas,486.512,10,5281.804,1681.96,0.041689128,12
351,Andhra pradesh,2011,4,1,Coal,113.87,8,9487.36,1379.116,0.03279988,1
351,Andhra pradesh,2011,4,4,Oil,132.556,9,2585.711,584.28,0.038182321,1
90,Puducherry,2011,4,4,Oil,65.741,9,848.464,657.831,0.003883462,1
421,Madhya Pradesh,2011,4,2,Hydro,250.91,1,3579.001,1526.19,0.11348541,9
421,Madhya Pradesh,2011,4,1,Coal,335.184,8,3603.231,1407.059,0.151602143,9
421,Madhya Pradesh,2011,4,4,Oil,48.642,9,522.904,206.921,0.022000547,9
421,Madhya Pradesh,2011,4,3,Natural gas,261.474,10,2810.842,760.778,0.118263457,9
386,Rajasthan,2011,4,2,Hydro,274.536,1,3649.001,1173.251,0.216886487,4
386,Rajasthan,2011,4,1,Coal,425.882,8,4705.779,1710.266,0.292036414,4
386,Rajasthan,2011,4,4,Oil,1.284,9,14.187,2.588,0.001014374,4
386,Rajasthan,2011,4,3,Natural gas,39.242,10,433.6,177.236,0.031001616,4
46,Jammu and Kashmir,2011,4,1,Coal,182.508,8,1985.964,1117.803,0.015911094,2
46,Jammu and Kashmir,2011,4,4,Oil,70.148,9,763.314,741.302,0.006115521,2
46,Jammu and Kashmir,2011,4,3,Natural gas,137.369,10,1494.781,1202.212,0.011975865,2
44,Punjab,2011,4,2,Hydro,636.291,1,8550.001,2313.377,0.023763919,12
44,Punjab,2011,4,4,Oil,89.689,9,3004.319,1891.783,0.003349666,12
61,Bihar,2011,5,4,Oil,17.829,9,5340.405,1518.627,0.000894383,7
43,Uttar Pradesh,2011,5,1,Coal,450.383,8,6965.076,2270.663,0.088146112,1
43,Uttar Pradesh,2011,5,4,Oil,22.181,9,963.981,577.276,0.004341125,1
43,Uttar Pradesh,2011,5,3,Natural gas,908.385,10,11808.889,6016.490473,0.177783366,1
32,Telangana,2011,5,2,Hydro,64.336,1,1410.001,724.068,0.008683163,2
32,Telangana,2011,5,1,Coal,424.947,8,5263.119,2202.224,0.057353331,2
32,Telangana,2011,5,4,Oil,22.943,9,280.21,172.303,0.003096521,2
1,Himachal pradesh,2011,5,4,Oil,471.241,9,6655.152,3296.664,0.009918023,6
56,Nagaland,2011,5,4,Oil,710.437,9,6003.775,2870.414,0.133083253,10
420,Odisha,2011,5,2,Hydro,164.599,1,2651,1435.6,0.025542114,2
420,Odisha,2011,5,4,Oil,11.448,9,155.087,75.86,0.001776476,2
420,Odisha,2011,5,3,Natural gas,101.756,10,1245.156,537.637,0.015790274,2
45,Manipur,2011,5,2,Hydro,0.89,1,17,10.5,0.000353077,7
